6mm Copper Pipe,,8mm Copper Pipe,,10mm Copper Pipe,,15mm Copper Pipe,,20mm Copper Pipe,,25mm Copper Pipe,,32mm Copper Pipe,,40mm Copper Pipe,,50mm Copper Pipe,,65mm Copper Pipe,,80mm Copper Pipe,,100mm Copper Pipe,
kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h
0.4441,0.625,0.4441,1.329,0.4441,1.909,0.4441,5.067,0.4441,17.27,0.4441,38.632,0.4441,74.647,0.4441,129.405,,,,,,,,
0.4442,0.625,0.4442,1.329,0.4442,1.909,0.4442,5.067,0.4442,17.272,0.4442,38.636,0.4442,74.656,0.4442,129.423,,,,,,,,
0.4443,0.625,0.4443,1.33,0.4443,1.909,0.4443,5.068,0.4443,17.274,0.4443,38.64,0.4443,74.665,0.4443,129.44,,,,,,,,
0.4444,0.625,0.4444,1.33,0.4444,1.909,0.4444,5.069,0.4444,17.276,0.4444,38.644,0.4444,74.674,0.4444,129.457,,,,,,,,
0.4445,0.625,0.4445,1.33,0.4445,1.91,0.4445,5.07,0.4445,17.278,0.4445,38.649,0.4445,74.683,0.4445,129.475,,,,,,,,
0.4446,0.625,0.4446,1.33,0.4446,1.91,0.4446,5.071,0.4446,17.28,0.4446,38.653,0.4446,74.693,0.4446,129.492,,,,,,,,
0.4447,0.625,0.4447,1.33,0.4447,1.91,0.4447,5.072,0.4447,17.282,0.4447,38.657,0.4447,74.702,0.4447,129.51,,,,,,,,
0.4448,0.625,0.4448,1.331,0.4448,1.91,0.4448,5.072,0.4448,17.284,0.4448,38.661,0.4448,74.711,0.4448,129.527,,,,,,,,
0.4449,0.625,0.4449,1.331,0.4449,1.911,0.4449,5.073,0.4449,17.286,0.4449,38.665,0.4449,74.72,0.4449,129.544,,,,,,,,
0.445,0.626,0.445,1.331,0.445,1.911,0.445,5.074,0.445,17.289,0.445,38.669,0.445,74.729,0.445,129.562,,,,,,,,
0.4451,0.626,0.4451,1.331,0.4451,1.911,0.4451,5.075,0.4451,17.291,0.4451,38.673,0.4451,74.739,0.4451,129.579,,,,,,,,
0.4452,0.626,0.4452,1.331,0.4452,1.911,0.4452,5.076,0.4452,17.293,0.4452,38.677,0.4452,74.748,0.4452,129.597,,,,,,,,
0.4453,0.626,0.4453,1.331,0.4453,1.912,0.4453,5.076,0.4453,17.295,0.4453,38.681,0.4453,74.757,0.4453,129.614,,,,,,,,
0.4454,0.626,0.4454,1.332,0.4454,1.912,0.4454,5.077,0.4454,17.297,0.4454,38.685,0.4454,74.766,0.4454,129.631,,,,,,,,
0.4455,0.626,0.4455,1.332,0.4455,1.912,0.4455,5.078,0.4455,17.299,0.4455,38.69,0.4455,74.776,0.4455,129.649,,,,,,,,
0.4456,0.626,0.4456,1.332,0.4456,1.912,0.4456,5.079,0.4456,17.301,0.4456,38.694,0.4456,74.785,0.4456,129.666,,,,,,,,
0.4457,0.626,0.4457,1.332,0.4457,1.913,0.4457,5.08,0.4457,17.303,0.4457,38.698,0.4457,74.794,0.4457,129.684,,,,,,,,
0.4458,0.626,0.4458,1.332,0.4458,1.913,0.4458,5.081,0.4458,17.305,0.4458,38.702,0.4458,74.803,0.4458,129.701,,,,,,,,
0.4459,0.626,0.4459,1.333,0.4459,1.913,0.4459,5.081,0.4459,17.307,0.4459,38.706,0.4459,74.812,0.4459,129.718,,,,,,,,
0.446,0.626,0.446,1.333,0.446,1.913,0.446,5.082,0.446,17.309,0.446,38.71,0.446,74.822,0.446,129.736,,,,,,,,
0.4461,0.626,0.4461,1.333,0.4461,1.914,0.4461,5.083,0.4461,17.311,0.4461,38.714,0.4461,74.831,0.4461,129.753,,,,,,,,
0.4462,0.626,0.4462,1.333,0.4462,1.914,0.4462,5.084,0.4462,17.313,0.4462,38.718,0.4462,74.84,0.4462,129.77,,,,,,,,
0.4463,0.626,0.4463,1.333,0.4463,1.914,0.4463,5.085,0.4463,17.315,0.4463,38.722,0.4463,74.849,0.4463,129.788,,,,,,,,
0.4464,0.627,0.4464,1.333,0.4464,1.914,0.4464,5.085,0.4464,17.317,0.4464,38.726,0.4464,74.858,0.4464,129.805,,,,,,,,
0.4465,0.627,0.4465,1.334,0.4465,1.915,0.4465,5.086,0.4465,17.319,0.4465,38.73,0.4465,74.868,0.4465,129.823,,,,,,,,
0.4466,0.627,0.4466,1.334,0.4466,1.915,0.4466,5.087,0.4466,17.321,0.4466,38.735,0.4466,74.877,0.4466,129.84,,,,,,,,
0.4467,0.627,0.4467,1.334,0.4467,1.915,0.4467,5.088,0.4467,17.323,0.4467,38.739,0.4467,74.886,0.4467,129.857,,,,,,,,
0.4468,0.627,0.4468,1.334,0.4468,1.915,0.4468,5.089,0.4468,17.325,0.4468,38.743,0.4468,74.895,0.4468,129.875,,,,,,,,
0.4469,0.627,0.4469,1.334,0.4469,1.916,0.4469,5.09,0.4469,17.327,0.4469,38.747,0.4469,74.904,0.4469,129.892,,,,,,,,
0.447,0.627,0.447,1.335,0.447,1.916,0.447,5.09,0.447,17.329,0.447,38.751,0.447,74.914,0.447,129.91,,,,,,,,
0.4471,0.627,0.4471,1.335,0.4471,1.916,0.4471,5.091,0.4471,17.332,0.4471,38.755,0.4471,74.923,0.4471,129.927,,,,,,,,
0.4472,0.627,0.4472,1.335,0.4472,1.916,0.4472,5.092,0.4472,17.334,0.4472,38.759,0.4472,74.932,0.4472,129.944,,,,,,,,
0.4473,0.627,0.4473,1.335,0.4473,1.917,0.4473,5.093,0.4473,17.336,0.4473,38.763,0.4473,74.941,0.4473,129.962,,,,,,,,
0.4474,0.627,0.4474,1.335,0.4474,1.917,0.4474,5.094,0.4474,17.338,0.4474,38.767,0.4474,74.95,0.4474,129.979,,,,,,,,
0.4475,0.627,0.4475,1.336,0.4475,1.917,0.4475,5.094,0.4475,17.34,0.4475,38.771,0.4475,74.96,0.4475,129.997,,,,,,,,
0.4476,0.627,0.4476,1.336,0.4476,1.917,0.4476,5.095,0.4476,17.342,0.4476,38.775,0.4476,74.969,0.4476,130.014,,,,,,,,
0.4477,0.627,0.4477,1.336,0.4477,1.918,0.4477,5.096,0.4477,17.344,0.4477,38.78,0.4477,74.978,0.4477,130.031,,,,,,,,
0.4478,0.628,0.4478,1.336,0.4478,1.918,0.4478,5.097,0.4478,17.346,0.4478,38.784,0.4478,74.987,0.4478,130.049,,,,,,,,
0.4479,0.628,0.4479,1.336,0.4479,1.918,0.4479,5.098,0.4479,17.348,0.4479,38.788,0.4479,74.996,0.4479,130.066,,,,,,,,
0.448,0.628,0.448,1.336,0.448,1.918,0.448,5.099,0.448,17.35,0.448,38.792,0.448,75.006,0.448,130.083,,,,,,,,
0.4481,0.628,0.4481,1.337,0.4481,1.919,0.4481,5.099,0.4481,17.352,0.4481,38.796,0.4481,75.015,0.4481,130.101,,,,,,,,
0.4482,0.628,0.4482,1.337,0.4482,1.919,0.4482,5.1,0.4482,17.354,0.4482,38.8,0.4482,75.024,0.4482,130.118,,,,,,,,
0.4483,0.628,0.4483,1.337,0.4483,1.919,0.4483,5.101,0.4483,17.356,0.4483,38.804,0.4483,75.033,0.4483,130.136,,,,,,,,
0.4484,0.628,0.4484,1.337,0.4484,1.919,0.4484,5.102,0.4484,17.358,0.4484,38.808,0.4484,75.043,0.4484,130.153,,,,,,,,
0.4485,0.628,0.4485,1.337,0.4485,1.92,0.4485,5.103,0.4485,17.36,0.4485,38.812,0.4485,75.052,0.4485,130.17,,,,,,,,
0.4486,0.628,0.4486,1.338,0.4486,1.92,0.4486,5.103,0.4486,17.362,0.4486,38.816,0.4486,75.061,0.4486,130.188,,,,,,,,
0.4487,0.628,0.4487,1.338,0.4487,1.92,0.4487,5.104,0.4487,17.364,0.4487,38.82,0.4487,75.07,0.4487,130.205,,,,,,,,
0.4488,0.628,0.4488,1.338,0.4488,1.92,0.4488,5.105,0.4488,17.366,0.4488,38.825,0.4488,75.079,0.4488,130.223,,,,,,,,
0.4489,0.628,0.4489,1.338,0.4489,1.921,0.4489,5.106,0.4489,17.368,0.4489,38.829,0.4489,75.089,0.4489,130.24,,,,,,,,
0.449,0.628,0.449,1.338,0.449,1.921,0.449,5.107,0.449,17.37,0.449,38.833,0.449,75.098,0.449,130.257,,,,,,,,
0.4491,0.628,0.4491,1.338,0.4491,1.921,0.4491,5.108,0.4491,17.372,0.4491,38.837,0.4491,75.107,0.4491,130.275,,,,,,,,
0.4492,0.629,0.4492,1.339,0.4492,1.921,0.4492,5.108,0.4492,17.374,0.4492,38.841,0.4492,75.116,0.4492,130.292,,,,,,,,
0.4493,0.629,0.4493,1.339,0.4493,1.922,0.4493,5.109,0.4493,17.377,0.4493,38.845,0.4493,75.125,0.4493,130.31,,,,,,,,
0.4494,0.629,0.4494,1.339,0.4494,1.922,0.4494,5.11,0.4494,17.379,0.4494,38.849,0.4494,75.135,0.4494,130.327,,,,,,,,
0.4495,0.629,0.4495,1.339,0.4495,1.922,0.4495,5.111,0.4495,17.381,0.4495,38.853,0.4495,75.144,0.4495,130.344,,,,,,,,
0.4496,0.629,0.4496,1.339,0.4496,1.922,0.4496,5.112,0.4496,17.383,0.4496,38.857,0.4496,75.153,0.4496,130.362,,,,,,,,
0.4497,0.629,0.4497,1.34,0.4497,1.922,0.4497,5.112,0.4497,17.385,0.4497,38.861,0.4497,75.162,0.4497,130.379,,,,,,,,
0.4498,0.629,0.4498,1.34,0.4498,1.923,0.4498,5.113,0.4498,17.387,0.4498,38.865,0.4498,75.171,0.4498,130.397,,,,,,,,
0.4499,0.629,0.4499,1.34,0.4499,1.923,0.4499,5.114,0.4499,17.389,0.4499,38.87,0.4499,75.181,0.4499,130.414,,,,,,,,
0.45,0.629,0.45,1.34,0.45,1.923,0.45,5.115,0.45,17.391,0.45,38.874,0.45,75.19,0.45,130.431,,,,,,,,
0.4501,0.629,0.4501,1.34,0.4501,1.923,0.4501,5.116,0.4501,17.393,0.4501,38.878,0.4501,75.199,0.4501,130.449,,,,,,,,
0.4502,0.629,0.4502,1.34,0.4502,1.924,0.4502,5.117,0.4502,17.395,0.4502,38.882,0.4502,75.208,0.4502,130.466,,,,,,,,
0.4503,0.629,0.4503,1.341,0.4503,1.924,0.4503,5.117,0.4503,17.397,0.4503,38.886,0.4503,75.217,0.4503,130.483,,,,,,,,
0.4504,0.629,0.4504,1.341,0.4504,1.924,0.4504,5.118,0.4504,17.399,0.4504,38.89,0.4504,75.227,0.4504,130.501,,,,,,,,
0.4505,0.629,0.4505,1.341,0.4505,1.924,0.4505,5.119,0.4505,17.401,0.4505,38.894,0.4505,75.236,0.4505,130.518,,,,,,,,
0.4506,0.63,0.4506,1.341,0.4506,1.925,0.4506,5.12,0.4506,17.403,0.4506,38.898,0.4506,75.245,0.4506,130.536,,,,,,,,
0.4507,0.63,0.4507,1.341,0.4507,1.925,0.4507,5.121,0.4507,17.405,0.4507,38.902,0.4507,75.254,0.4507,130.553,,,,,,,,
0.4508,0.63,0.4508,1.342,0.4508,1.925,0.4508,5.122,0.4508,17.407,0.4508,38.906,0.4508,75.263,0.4508,130.57,,,,,,,,
0.4509,0.63,0.4509,1.342,0.4509,1.925,0.4509,5.122,0.4509,17.409,0.4509,38.91,0.4509,75.273,0.4509,130.588,,,,,,,,
0.451,0.63,0.451,1.342,0.451,1.926,0.451,5.123,0.451,17.411,0.451,38.915,0.451,75.282,0.451,130.605,,,,,,,,
0.4511,0.63,0.4511,1.342,0.4511,1.926,0.4511,5.124,0.4511,17.413,0.4511,38.919,0.4511,75.291,0.4511,130.623,,,,,,,,
0.4512,0.63,0.4512,1.342,0.4512,1.926,0.4512,5.125,0.4512,17.415,0.4512,38.923,0.4512,75.3,0.4512,130.64,,,,,,,,
0.4513,0.63,0.4513,1.343,0.4513,1.926,0.4513,5.126,0.4513,17.417,0.4513,38.927,0.4513,75.31,0.4513,130.657,,,,,,,,
0.4514,0.63,0.4514,1.343,0.4514,1.927,0.4514,5.126,0.4514,17.419,0.4514,38.931,0.4514,75.319,0.4514,130.675,,,,,,,,
0.4515,0.63,0.4515,1.343,0.4515,1.927,0.4515,5.127,0.4515,17.422,0.4515,38.935,0.4515,75.328,0.4515,130.692,,,,,,,,
0.4516,0.63,0.4516,1.343,0.4516,1.927,0.4516,5.128,0.4516,17.424,0.4516,38.939,0.4516,75.337,0.4516,130.71,,,,,,,,
0.4517,0.63,0.4517,1.343,0.4517,1.927,0.4517,5.129,0.4517,17.426,0.4517,38.943,0.4517,75.346,0.4517,130.727,,,,,,,,
0.4518,0.63,0.4518,1.343,0.4518,1.928,0.4518,5.13,0.4518,17.428,0.4518,38.947,0.4518,75.356,0.4518,130.744,,,,,,,,
0.4519,0.63,0.4519,1.344,0.4519,1.928,0.4519,5.131,0.4519,17.43,0.4519,38.951,0.4519,75.365,0.4519,130.762,,,,,,,,
0.452,0.631,0.452,1.344,0.452,1.928,0.452,5.131,0.452,17.432,0.452,38.955,0.452,75.374,0.452,130.779,,,,,,,,
0.4521,0.631,0.4521,1.344,0.4521,1.928,0.4521,5.132,0.4521,17.434,0.4521,38.96,0.4521,75.383,0.4521,130.797,,,,,,,,
0.4522,0.631,0.4522,1.344,0.4522,1.929,0.4522,5.133,0.4522,17.436,0.4522,38.964,0.4522,75.392,0.4522,130.814,,,,,,,,
0.4523,0.631,0.4523,1.344,0.4523,1.929,0.4523,5.134,0.4523,17.438,0.4523,38.968,0.4523,75.402,0.4523,130.831,,,,,,,,
0.4524,0.631,0.4524,1.345,0.4524,1.929,0.4524,5.135,0.4524,17.44,0.4524,38.972,0.4524,75.411,0.4524,130.849,,,,,,,,
0.4525,0.631,0.4525,1.345,0.4525,1.929,0.4525,5.135,0.4525,17.442,0.4525,38.976,0.4525,75.42,0.4525,130.866,,,,,,,,
0.4526,0.631,0.4526,1.345,0.4526,1.93,0.4526,5.136,0.4526,17.444,0.4526,38.98,0.4526,75.429,0.4526,130.883,,,,,,,,
0.4527,0.631,0.4527,1.345,0.4527,1.93,0.4527,5.137,0.4527,17.446,0.4527,38.984,0.4527,75.438,0.4527,130.901,,,,,,,,
0.4528,0.631,0.4528,1.345,0.4528,1.93,0.4528,5.138,0.4528,17.448,0.4528,38.988,0.4528,75.448,0.4528,130.918,,,,,,,,
0.4529,0.631,0.4529,1.345,0.4529,1.93,0.4529,5.139,0.4529,17.45,0.4529,38.992,0.4529,75.457,0.4529,130.936,,,,,,,,
0.453,0.631,0.453,1.346,0.453,1.931,0.453,5.14,0.453,17.452,0.453,38.996,0.453,75.466,0.453,130.953,,,,,,,,
0.4531,0.631,0.4531,1.346,0.4531,1.931,0.4531,5.14,0.4531,17.454,0.4531,39,0.4531,75.475,0.4531,130.97,,,,,,,,
0.4532,0.631,0.4532,1.346,0.4532,1.931,0.4532,5.141,0.4532,17.456,0.4532,39.005,0.4532,75.484,0.4532,130.988,,,,,,,,
0.4533,0.632,0.4533,1.346,0.4533,1.931,0.4533,5.142,0.4533,17.458,0.4533,39.009,0.4533,75.494,0.4533,131.005,,,,,,,,
0.4534,0.632,0.4534,1.346,0.4534,1.932,0.4534,5.143,0.4534,17.46,0.4534,39.013,0.4534,75.503,0.4534,131.023,,,,,,,,
0.4535,0.632,0.4535,1.347,0.4535,1.932,0.4535,5.144,0.4535,17.462,0.4535,39.017,0.4535,75.512,0.4535,131.04,,,,,,,,
0.4536,0.632,0.4536,1.347,0.4536,1.932,0.4536,5.144,0.4536,17.464,0.4536,39.021,0.4536,75.521,0.4536,131.057,,,,,,,,
0.4537,0.632,0.4537,1.347,0.4537,1.932,0.4537,5.145,0.4537,17.467,0.4537,39.025,0.4537,75.53,0.4537,131.075,,,,,,,,
0.4538,0.632,0.4538,1.347,0.4538,1.933,0.4538,5.146,0.4538,17.469,0.4538,39.029,0.4538,75.54,0.4538,131.092,,,,,,,,
0.4539,0.632,0.4539,1.347,0.4539,1.933,0.4539,5.147,0.4539,17.471,0.4539,39.033,0.4539,75.549,0.4539,131.11,,,,,,,,
0.454,0.632,0.454,1.347,0.454,1.933,0.454,5.148,0.454,17.473,0.454,39.037,0.454,75.558,0.454,131.127,,,,,,,,
0.4541,0.632,0.4541,1.348,0.4541,1.933,0.4541,5.149,0.4541,17.475,0.4541,39.041,0.4541,75.567,0.4541,131.144,,,,,,,,
0.4542,0.632,0.4542,1.348,0.4542,1.934,0.4542,5.149,0.4542,17.477,0.4542,39.046,0.4542,75.577,0.4542,131.162,,,,,,,,
0.4543,0.632,0.4543,1.348,0.4543,1.934,0.4543,5.15,0.4543,17.479,0.4543,39.05,0.4543,75.586,0.4543,131.179,,,,,,,,
0.4544,0.632,0.4544,1.348,0.4544,1.934,0.4544,5.151,0.4544,17.481,0.4544,39.054,0.4544,75.595,0.4544,131.197,,,,,,,,
0.4545,0.632,0.4545,1.348,0.4545,1.934,0.4545,5.152,0.4545,17.483,0.4545,39.058,0.4545,75.604,0.4545,131.214,,,,,,,,
0.4546,0.632,0.4546,1.349,0.4546,1.935,0.4546,5.153,0.4546,17.485,0.4546,39.062,0.4546,75.613,0.4546,131.231,,,,,,,,
0.4547,0.633,0.4547,1.349,0.4547,1.935,0.4547,5.153,0.4547,17.487,0.4547,39.066,0.4547,75.623,0.4547,131.249,,,,,,,,
0.4548,0.633,0.4548,1.349,0.4548,1.935,0.4548,5.154,0.4548,17.489,0.4548,39.07,0.4548,75.632,0.4548,131.266,,,,,,,,
0.4549,0.633,0.4549,1.349,0.4549,1.935,0.4549,5.155,0.4549,17.491,0.4549,39.074,0.4549,75.641,0.4549,131.283,,,,,,,,
0.455,0.633,0.455,1.349,0.455,1.935,0.455,5.156,0.455,17.493,0.455,39.078,0.455,75.65,0.455,131.301,,,,,,,,
0.4551,0.633,0.4551,1.35,0.4551,1.936,0.4551,5.157,0.4551,17.495,0.4551,39.082,0.4551,75.659,0.4551,131.318,,,,,,,,
0.4552,0.633,0.4552,1.35,0.4552,1.936,0.4552,5.158,0.4552,17.497,0.4552,39.086,0.4552,75.669,0.4552,131.336,,,,,,,,
0.4553,0.633,0.4553,1.35,0.4553,1.936,0.4553,5.158,0.4553,17.499,0.4553,39.091,0.4553,75.678,0.4553,131.353,,,,,,,,
0.4554,0.633,0.4554,1.35,0.4554,1.936,0.4554,5.159,0.4554,17.501,0.4554,39.095,0.4554,75.687,0.4554,131.37,,,,,,,,
0.4555,0.633,0.4555,1.35,0.4555,1.937,0.4555,5.16,0.4555,17.503,0.4555,39.099,0.4555,75.696,0.4555,131.388,,,,,,,,
0.4556,0.633,0.4556,1.35,0.4556,1.937,0.4556,5.161,0.4556,17.505,0.4556,39.103,0.4556,75.705,0.4556,131.405,,,,,,,,
0.4557,0.633,0.4557,1.351,0.4557,1.937,0.4557,5.162,0.4557,17.507,0.4557,39.107,0.4557,75.715,0.4557,131.423,,,,,,,,
0.4558,0.633,0.4558,1.351,0.4558,1.937,0.4558,5.162,0.4558,17.51,0.4558,39.111,0.4558,75.724,0.4558,131.44,,,,,,,,
0.4559,0.633,0.4559,1.351,0.4559,1.938,0.4559,5.163,0.4559,17.512,0.4559,39.115,0.4559,75.733,0.4559,131.457,,,,,,,,
0.456,0.633,0.456,1.351,0.456,1.938,0.456,5.164,0.456,17.514,0.456,39.119,0.456,75.742,0.456,131.475,,,,,,,,
0.4561,0.634,0.4561,1.351,0.4561,1.938,0.4561,5.165,0.4561,17.516,0.4561,39.123,0.4561,75.751,0.4561,131.492,,,,,,,,
0.4562,0.634,0.4562,1.352,0.4562,1.938,0.4562,5.166,0.4562,17.518,0.4562,39.127,0.4562,75.761,0.4562,131.51,,,,,,,,
0.4563,0.634,0.4563,1.352,0.4563,1.939,0.4563,5.167,0.4563,17.52,0.4563,39.131,0.4563,75.77,0.4563,131.527,,,,,,,,
0.4564,0.634,0.4564,1.352,0.4564,1.939,0.4564,5.167,0.4564,17.522,0.4564,39.136,0.4564,75.779,0.4564,131.544,,,,,,,,
0.4565,0.634,0.4565,1.352,0.4565,1.939,0.4565,5.168,0.4565,17.524,0.4565,39.14,0.4565,75.788,0.4565,131.562,,,,,,,,
0.4566,0.634,0.4566,1.352,0.4566,1.939,0.4566,5.169,0.4566,17.526,0.4566,39.144,0.4566,75.797,0.4566,131.579,,,,,,,,
0.4567,0.634,0.4567,1.352,0.4567,1.94,0.4567,5.17,0.4567,17.528,0.4567,39.148,0.4567,75.807,0.4567,131.596,,,,,,,,
0.4568,0.634,0.4568,1.353,0.4568,1.94,0.4568,5.171,0.4568,17.53,0.4568,39.152,0.4568,75.816,0.4568,131.614,,,,,,,,
0.4569,0.634,0.4569,1.353,0.4569,1.94,0.4569,5.171,0.4569,17.532,0.4569,39.156,0.4569,75.825,0.4569,131.631,,,,,,,,
0.457,0.634,0.457,1.353,0.457,1.94,0.457,5.172,0.457,17.534,0.457,39.16,0.457,75.834,0.457,131.649,,,,,,,,
0.4571,0.634,0.4571,1.353,0.4571,1.941,0.4571,5.173,0.4571,17.536,0.4571,39.164,0.4571,75.844,0.4571,131.666,,,,,,,,
0.4572,0.634,0.4572,1.353,0.4572,1.941,0.4572,5.174,0.4572,17.538,0.4572,39.168,0.4572,75.853,0.4572,131.683,,,,,,,,
0.4573,0.634,0.4573,1.354,0.4573,1.941,0.4573,5.175,0.4573,17.54,0.4573,39.172,0.4573,75.862,0.4573,131.701,,,,,,,,
0.4574,0.634,0.4574,1.354,0.4574,1.941,0.4574,5.176,0.4574,17.542,0.4574,39.176,0.4574,75.871,0.4574,131.718,,,,,,,,
0.4575,0.635,0.4575,1.354,0.4575,1.942,0.4575,5.176,0.4575,17.544,0.4575,39.181,0.4575,75.88,0.4575,131.736,,,,,,,,
0.4576,0.635,0.4576,1.354,0.4576,1.942,0.4576,5.177,0.4576,17.546,0.4576,39.185,0.4576,75.89,0.4576,131.753,,,,,,,,
0.4577,0.635,0.4577,1.354,0.4577,1.942,0.4577,5.178,0.4577,17.548,0.4577,39.189,0.4577,75.899,0.4577,131.77,,,,,,,,
0.4578,0.635,0.4578,1.354,0.4578,1.942,0.4578,5.179,0.4578,17.55,0.4578,39.193,0.4578,75.908,0.4578,131.788,,,,,,,,
0.4579,0.635,0.4579,1.355,0.4579,1.943,0.4579,5.18,0.4579,17.552,0.4579,39.197,0.4579,75.917,0.4579,131.805,,,,,,,,
0.458,0.635,0.458,1.355,0.458,1.943,0.458,5.18,0.458,17.555,0.458,39.201,0.458,75.926,0.458,131.823,,,,,,,,
0.4581,0.635,0.4581,1.355,0.4581,1.943,0.4581,5.181,0.4581,17.557,0.4581,39.205,0.4581,75.936,0.4581,131.84,,,,,,,,
0.4582,0.635,0.4582,1.355,0.4582,1.943,0.4582,5.182,0.4582,17.559,0.4582,39.209,0.4582,75.945,0.4582,131.857,,,,,,,,
0.4583,0.635,0.4583,1.355,0.4583,1.944,0.4583,5.183,0.4583,17.561,0.4583,39.213,0.4583,75.954,0.4583,131.875,,,,,,,,
0.4584,0.635,0.4584,1.356,0.4584,1.944,0.4584,5.184,0.4584,17.563,0.4584,39.217,0.4584,75.963,0.4584,131.892,,,,,,,,
0.4585,0.635,0.4585,1.356,0.4585,1.944,0.4585,5.185,0.4585,17.565,0.4585,39.221,0.4585,75.972,0.4585,131.91,,,,,,,,
0.4586,0.635,0.4586,1.356,0.4586,1.944,0.4586,5.185,0.4586,17.567,0.4586,39.226,0.4586,75.982,0.4586,131.927,,,,,,,,
0.4587,0.635,0.4587,1.356,0.4587,1.945,0.4587,5.186,0.4587,17.569,0.4587,39.23,0.4587,75.991,0.4587,131.944,,,,,,,,
0.4588,0.635,0.4588,1.356,0.4588,1.945,0.4588,5.187,0.4588,17.571,0.4588,39.234,0.4588,76,0.4588,131.962,,,,,,,,
0.4589,0.636,0.4589,1.357,0.4589,1.945,0.4589,5.188,0.4589,17.573,0.4589,39.238,0.4589,76.009,0.4589,131.979,,,,,,,,
0.459,0.636,0.459,1.357,0.459,1.945,0.459,5.189,0.459,17.575,0.459,39.242,0.459,76.018,0.459,131.996,,,,,,,,
0.4591,0.636,0.4591,1.357,0.4591,1.946,0.4591,5.189,0.4591,17.577,0.4591,39.246,0.4591,76.028,0.4591,132.014,,,,,,,,
0.4592,0.636,0.4592,1.357,0.4592,1.946,0.4592,5.19,0.4592,17.579,0.4592,39.25,0.4592,76.037,0.4592,132.031,,,,,,,,
0.4593,0.636,0.4593,1.357,0.4593,1.946,0.4593,5.191,0.4593,17.581,0.4593,39.254,0.4593,76.046,0.4593,132.049,,,,,,,,
0.4594,0.636,0.4594,1.357,0.4594,1.946,0.4594,5.192,0.4594,17.583,0.4594,39.258,0.4594,76.055,0.4594,132.066,,,,,,,,
0.4595,0.636,0.4595,1.358,0.4595,1.947,0.4595,5.193,0.4595,17.585,0.4595,39.262,0.4595,76.064,0.4595,132.083,,,,,,,,
0.4596,0.636,0.4596,1.358,0.4596,1.947,0.4596,5.194,0.4596,17.587,0.4596,39.266,0.4596,76.074,0.4596,132.101,,,,,,,,
0.4597,0.636,0.4597,1.358,0.4597,1.947,0.4597,5.194,0.4597,17.589,0.4597,39.271,0.4597,76.083,0.4597,132.118,,,,,,,,
0.4598,0.636,0.4598,1.358,0.4598,1.947,0.4598,5.195,0.4598,17.591,0.4598,39.275,0.4598,76.092,0.4598,132.136,,,,,,,,
0.4599,0.636,0.4599,1.358,0.4599,1.948,0.4599,5.196,0.4599,17.593,0.4599,39.279,0.4599,76.101,0.4599,132.153,,,,,,,,
0.46,0.636,0.46,1.359,0.46,1.948,0.46,5.197,0.46,17.595,0.46,39.283,0.46,76.111,0.46,132.17,,,,,,,,
0.4601,0.636,0.4601,1.359,0.4601,1.948,0.4601,5.198,0.4601,17.597,0.4601,39.287,0.4601,76.12,0.4601,132.188,,,,,,,,
0.4602,0.636,0.4602,1.359,0.4602,1.948,0.4602,5.198,0.4602,17.6,0.4602,39.291,0.4602,76.129,0.4602,132.205,,,,,,,,
0.4603,0.637,0.4603,1.359,0.4603,1.949,0.4603,5.199,0.4603,17.602,0.4603,39.295,0.4603,76.138,0.4603,132.223,,,,,,,,
0.4604,0.637,0.4604,1.359,0.4604,1.949,0.4604,5.2,0.4604,17.604,0.4604,39.299,0.4604,76.147,0.4604,132.24,,,,,,,,
0.4605,0.637,0.4605,1.359,0.4605,1.949,0.4605,5.201,0.4605,17.606,0.4605,39.303,0.4605,76.157,0.4605,132.257,,,,,,,,
0.4606,0.637,0.4606,1.36,0.4606,1.949,0.4606,5.202,0.4606,17.608,0.4606,39.307,0.4606,76.166,0.4606,132.275,,,,,,,,
0.4607,0.637,0.4607,1.36,0.4607,1.949,0.4607,5.203,0.4607,17.61,0.4607,39.311,0.4607,76.175,0.4607,132.292,,,,,,,,
0.4608,0.637,0.4608,1.36,0.4608,1.95,0.4608,5.203,0.4608,17.612,0.4608,39.316,0.4608,76.184,0.4608,132.31,,,,,,,,
0.4609,0.637,0.4609,1.36,0.4609,1.95,0.4609,5.204,0.4609,17.614,0.4609,39.32,0.4609,76.193,0.4609,132.327,,,,,,,,
0.461,0.637,0.461,1.36,0.461,1.95,0.461,5.205,0.461,17.616,0.461,39.324,0.461,76.203,0.461,132.344,,,,,,,,
0.4611,0.637,0.4611,1.361,0.4611,1.95,0.4611,5.206,0.4611,17.618,0.4611,39.328,0.4611,76.212,0.4611,132.362,,,,,,,,
0.4612,0.637,0.4612,1.361,0.4612,1.951,0.4612,5.207,0.4612,17.62,0.4612,39.332,0.4612,76.221,0.4612,132.379,,,,,,,,
0.4613,0.637,0.4613,1.361,0.4613,1.951,0.4613,5.207,0.4613,17.622,0.4613,39.336,0.4613,76.23,0.4613,132.396,,,,,,,,
